trans_id	bundle_id	chr	left	right	FPKM_1	FPKM_2	FPKM_1/FPKM_2	FMI	frac	FPKM_conf_lo	FPKM_conf_hi	coverage	length	Contig	Contig_length	Accession1	Description1	eval1	Accession2	Description2	eval2
CUFF.508.1	4111.00	NODE_13777_length_182_cov_19.906593	4.00	248.00	181.44	207.22	0.87	1.00	1.00	155.32	207.56	60.11	244.00	NODE_13777_length_182_cov_19.906593	248.00	gb|BT053430.1|	Medicago truncatula clone MTYFP_FQ_FR_FS1G-E-2 unknown mRNA.	2.0e-15	gb|BT051317.1|	Medicago truncatula clone MTYF1_F2_F3_F41G-M-6 unknown mRNA.	2.0e-15
CUFF.5080.1	9853.00	NODE_6290_length_285_cov_55.740353	165.00	351.00	1324.55	536.58	2.46	1.00	1.00	1243.71	1405.38	438.72	186.00	NODE_6290_length_285_cov_55.740353	351.00	gb|BT096639.1|	Soybean clone JCVI-FLGm-20P16 unknown mRNA.	4.0e-85	gb|BT095120.1|	Soybean clone JCVI-FLGm-6D14 unknown mRNA.	4.0e-85
CUFF.5082.1	9855.00	NODE_6294_length_245_cov_20.971428	0.00	311.00	429.27			1.00	1.00	393.69	464.86	142.21	311.00	NODE_6294_length_245_cov_20.971428	311.00	gb|BT097241.1|	Soybean clone JCVI-FLGm-21D10 unknown mRNA.	3.0e-08	dbj|AK285641.1|	Glycine max cDNA, clone: GMFL01-14-B09.	3.0e-08
CUFF.5084.1	9857.00	NODE_6314_length_308_cov_45.987015	0.00	374.00	962.33			1.00	1.00	913.74	1010.93	318.77	374.00	NODE_6314_length_308_cov_45.987015	374.00	gb|BT098022.1|	Soybean clone JCVI-FLGm-11N22 unknown mRNA.	3.0e-24	ref|XM_002511516.1|	Ricinus communis conserved hypothetical protein, mRNA.	4.0e-14
CUFF.5086.1	9859.00	NODE_6326_length_211_cov_26.440758	0.00	277.00	530.82			1.00	1.00	488.89	572.76	175.83	277.00	NODE_6326_length_211_cov_26.440758	277.00	dbj|AP009589.1|	Lotus japonicus genomic DNA, chromosome 4, clone: LjT04E19, TM0558, complete sequence.	0.41	ref|NW_003020081.1|	Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c22.	1.60
CUFF.5088.1	9861.00	NODE_6334_length_217_cov_31.898617	0.00	283.00	615.22			1.00	1.00	570.55	659.88	203.79	283.00	NODE_6334_length_217_cov_31.898617	283.00	ref|XM_002272643.1|	PREDICTED: Vitis vinifera hypothetical protein LOC100254265 (LOC100254265), mRNA.	2.0e-03	emb|AM470071.2|	Vitis vinifera contig VV78X025861.25, whole genome shotgun sequence.	2.0e-03
CUFF.5090.1	9863.00	NODE_6337_length_116_cov_59.534481	0.00	182.00	876.59			1.00	1.00	810.12	943.07	290.40	182.00	NODE_6337_length_116_cov_59.534481	182.00	dbj|AP004895.1|	Lotus japonicus genomic DNA, chromosome 1, clone: LjT02D01, TM0039, complete sequence.	4.0e-37	dbj|AK243721.1|	Glycine max cDNA, clone: GMFL01-01-B05.	5.0e-18
CUFF.5092.1	9865.00	NODE_6338_length_263_cov_19.026615	0.00	329.00	394.63			1.00	1.00	361.46	427.81	130.72	329.00	NODE_6338_length_263_cov_19.026615	329.00	ref|XM_002318425.1|	Populus trichocarpa predicted protein, mRNA.	5.0e-07	ref|XM_002521886.1|	Ricinus communis conserved hypothetical protein, mRNA.	8.0e-03
CUFF.5094.1	9867.00	NODE_6339_length_170_cov_61.770588	0.00	236.00	1105.16			1.00	1.00	1039.61	1170.71	366.13	236.00	NODE_6339_length_170_cov_61.770588	236.00	emb|AM180252.1|	Lawsonia intracellularis PHE/MN1-00.	1.40	tpg|BK006942.1|	TPA_inf: Saccharomyces cerevisiae S288c chromosome IX, complete sequence.	5.40
CUFF.5096.1	9869.00	NODE_634_length_529_cov_28.098299	0.00	595.00	581.76	287.32	2.02	1.00	1.00	551.81	611.71	192.72	595.00	NODE_634_length_529_cov_28.098299	595.00	ref|NM_001009274.1|	Ovis aries DSCR1-like protein (LOC443255), mRNA.	0.23	ref|XM_002635416.1|	Caenorhabditis briggsae Hypothetical protein CBG18531 (CBG18531) mRNA, complete cds.	0.92
CUFF.5098.1	9871.00	NODE_6364_length_168_cov_16.613094	0.00	234.00	295.07			1.00	1.00	261.05	329.08	97.73	234.00	NODE_6364_length_168_cov_16.613094	234.00	emb|AM424421.2|	Vitis vinifera contig VV78X235548.5, whole genome shotgun sequence.	6.0e-12	gb|EU250284.1|	Enterococcus faecalis strain N06-0364 vancomycin resistance operon and insertion sequence ISEnfa364, complete sequence.	0.02
CUFF.510.1	4113.00	NODE_13783_length_233_cov_9.171674	0.00	299.00	174.15			1.00	1.00	151.03	197.27	57.68	299.00	NODE_13783_length_233_cov_9.171674	299.00	gb|AC122903.4|	Mus musculus BAC clone RP23-44N5 from chromosome 1, complete sequence.	0.11	gb|AC159278.3|	Mus musculus BAC clone RP23-361M12 from chromosome 1, complete sequence.	0.11
CUFF.5100.1	9873.00	NODE_6379_length_167_cov_21.796408	0.00	233.00	825.01	513.40	1.60	1.00	1.00	768.02	882.01	272.17	233.00	NODE_6379_length_167_cov_21.796408	233.00	ref|XM_002329618.1|	Populus trichocarpa AP2 domain-containing transcription factor (RAP16), mRNA.	6.0e-03	ref|XM_002329599.1|	Populus trichocarpa predicted protein, mRNA.	6.0e-03
CUFF.5102.1	9875.00	NODE_6432_length_93_cov_22.989246	0.00	159.00	474.06	3.62	130.95	1.00	1.00	421.75	526.36	157.06	159.00	NODE_6432_length_93_cov_22.989246	159.00	emb|AM697674.1|	Platynereis dumerilii mRNA for hypothetical protein (ORF1), isolate 2.	1.0e-27	emb|CU223764.1|	Populus EST from leave.	7.0e-23
CUFF.5104.1	9877.00	NODE_644_length_467_cov_57.293362	0.00	533.00	1246.37			1.00	1.00	1200.05	1292.69	412.90	533.00	NODE_644_length_467_cov_57.293362	533.00	ref|XM_002270608.1|	PREDICTED: Vitis vinifera hypothetical protein LOC100263263 (LOC100263263), mRNA.	6.0e-48	emb|AM452053.2|	Vitis vinifera contig VV78X242738.14, whole genome shotgun sequence.	1.0e-45
CUFF.5106.1	9879.00	NODE_6524_length_69_cov_21.927536	0.00	135.00	490.74			1.00	1.00	432.99	548.50	162.59	135.00	NODE_6524_length_69_cov_21.927536	135.00	emb|AM697674.1|	Platynereis dumerilii mRNA for hypothetical protein (ORF1), isolate 2.	3.0e-49	emb|CU223764.1|	Populus EST from leave.	2.0e-47
CUFF.5109.1	9883.00	NODE_6542_length_67_cov_25.462687	0.00	133.00	322.48			1.00	1.00	275.31	369.65	106.83	133.00	NODE_6542_length_67_cov_25.462687	133.00	emb|AM697674.1|	Platynereis dumerilii mRNA for hypothetical protein (ORF1), isolate 2.	6.0e-26	emb|CU223764.1|	Populus EST from leave.	2.0e-25
CUFF.5111.1	9885.00	NODE_6547_length_152_cov_43.375000	0.00	218.00	771.30			1.00	1.00	714.32	828.27	255.52	218.00	NODE_6547_length_152_cov_43.375000	218.00	gb|BT095788.1|	Soybean clone JCVI-FLGm-25G16 unknown mRNA.	4.0e-56	dbj|AK285500.1|	Glycine max cDNA, clone: GMFL01-10-K05.	4.0e-56
CUFF.5114.1	9889.00	NODE_6579_length_151_cov_47.927151	0.00	217.00	763.22	151.31	5.04	1.00	1.00	706.41	820.03	252.82	217.00	NODE_6579_length_151_cov_47.927151	217.00	dbj|AP006112.1|	Lotus japonicus genomic DNA, chromosome 3, clone: LjT45P14, TM0196b, complete sequence.	3.0e-60	gb|BT097037.1|	Soybean clone JCVI-FLGm-25P14 unknown mRNA.	2.0e-52
CUFF.5116.1	9891.00	NODE_6580_length_243_cov_34.794239	0.00	309.00	670.35			1.00	1.00	625.73	714.97	222.07	309.00	NODE_6580_length_243_cov_34.794239	309.00	gb|AC144809.2|	Mus musculus BAC clone RP24-391L5 from chromosome 9, complete sequence.	0.12	gb|AC121597.2|	Mus musculus BAC clone RP23-300D5 from 9, complete sequence.	0.12
CUFF.5119.1	9895.00	NODE_6582_length_67_cov_84.104477	0.00	133.00	788.20	864.10	0.91	1.00	1.00	714.46	861.94	261.03	133.00	NODE_6582_length_67_cov_84.104477	133.00	emb|AL115804.1|	Botrytis cinerea strain T4 cDNA library.	2.80			
CUFF.512.1	4105.00	NODE_13711_length_266_cov_180.766922	0.00	332.00	3831.24	7.46	513.32	1.00	1.00	3728.34	3934.14	1269.18	332.00	NODE_13711_length_266_cov_180.766922	332.00	ref|XM_002300370.1|	Populus trichocarpa predicted protein, mRNA.	1.0e-23	emb|CU230885.1|	Populus EST from mild drought-stressed leaves.	4.0e-23
CUFF.5121.1	9897.00	NODE_6595_length_346_cov_29.919075	0.00	412.00	631.38			1.00	1.00	593.88	668.88	209.17	412.00	NODE_6595_length_346_cov_29.919075	412.00	gb|AC154867.1|	Medicago truncatula chromosome 2 clone mte1-6j20, complete sequence.	2.0e-16	gb|GQ236711.1|	Uncultured marine organism clone IOBCBE001_28-B11-SP6.ab1 genomic sequence.	0.04
CUFF.5123.1	9899.00	NODE_6596_length_81_cov_12.382716	0.00	147.00	1621.24			1.00	1.00	1520.64	1721.83	535.44	147.00	NODE_6596_length_81_cov_12.382716	147.00	dbj|AB030839.1|	Glycine max mRNA for beta-conglycinin alpha-subunit, complete cds.	0.20	dbj|AK249835.1|	Hordeum vulgare subsp. vulgare cDNA clone: FLbaf54n03, mRNA sequence.	0.80
CUFF.5125.1	9901.00	NODE_6617_length_597_cov_32.447235	0.00	663.00	751.14			1.00	1.00	718.90	783.38	248.81	663.00	NODE_6617_length_597_cov_32.447235	663.00	gb|BT093916.1|	Soybean clone JCVI-FLGm-17N16 unknown mRNA.	1.0e-31	gb|BT093359.1|	Soybean clone JCVI-FLGm-24G9 unknown mRNA.	1.0e-31
CUFF.5129.1	9905.00	NODE_6622_length_229_cov_58.174671	0.00	295.00	1265.93	2.80	450.56	1.00	1.00	1203.18	1328.68	419.29	295.00	NODE_6622_length_229_cov_58.174671	295.00	gb|DQ887081.1|	Arachis hypogaea tryptophan synthase alpha chain mRNA, partial cds.	8.0e-15	gb|BT098324.1|	Soybean clone JCVI-FLGm-16H11 unknown mRNA.	5.0e-04
CUFF.5131.1	9909.00	NODE_6633_length_283_cov_29.148411	0.00	349.00	615.87			1.00	1.00	575.63	656.11	204.01	349.00	NODE_6633_length_283_cov_29.148411	349.00	ref|NM_123364.1|	Arabidopsis thaliana AATP1 (AAA-ATPase 1); ATP binding / ATPase/ nucleoside-triphosphatase/ nucleotide binding (AATP1) mRNA, complete cds.	5.0e-04	dbj|AB010077.1|	Arabidopsis thaliana genomic DNA, chromosome 5, P1 clone:MYH19.	5.0e-04
CUFF.5134.1	9911.00	NODE_6637_length_215_cov_192.316284	0.00	219.00	4594.10	87.12	52.72	1.00	1.00	4455.36	4732.84	1521.89	219.00	NODE_6637_length_215_cov_192.316284	281.00	gb|EF644061.1|	Leucaena shannonii voucher Hughes 1676 tRNA-Lys (trnK) and maturase K (matK) genes, partial sequence; chloroplast.	1.0e-103	gb|EF644101.1|	Leucaena x mixtec voucher Hughes 1763 tRNA-Lys (trnK) and maturase K (matK) genes, partial sequence; chloroplast.	1.0e-103
CUFF.5136.1	9915.00	NODE_6646_length_67_cov_27.402985	0.00	133.00	309.43			1.00	1.00	263.23	355.64	102.52	133.00	NODE_6646_length_67_cov_27.402985	133.00	emb|AM697674.1|	Platynereis dumerilii mRNA for hypothetical protein (ORF1), isolate 2.	2.0e-50	emb|CU223764.1|	Populus EST from leave.	1.0e-42
CUFF.5139.1	9917.00	NODE_665_length_203_cov_211.448273	0.00	269.00	3966.16			1.00	1.00	3849.85	4082.47	1313.69	269.00	NODE_665_length_203_cov_211.448273	269.00	gb|EU811880.1|	Vachellia bravoensis voucher DS15931_JM1319 AtpB (atpB) gene and atpB-rbcL intergenic spacer, partial sequence; chloroplast.	1.0e-113	gb|EU811879.1|	Acacia grandicornuta voucher JM1153 AtpB (atpB) gene and atpB-rbcL intergenic spacer, partial sequence; chloroplast.	1.0e-113
CUFF.514.1	4117.00	NODE_13793_length_258_cov_28.290697	5.00	324.00	576.71	5.59	103.14	1.00	1.00	535.98	617.44	191.05	319.00	NODE_13793_length_258_cov_28.290697	324.00	emb|CU041320.13|	Zebrafish DNA sequence from clone CH211-167E17 in linkage group 14, complete sequence.	0.49	gb|AC198165.3|	Pan troglodytes BAC clone CH251-169N17 from chromosome 14, complete sequence.	0.49
CUFF.5141.1	9919.00	NODE_6661_length_165_cov_177.133331	0.00	231.00	2778.51	691.32	4.01	1.00	1.00	2673.45	2883.56	920.26	231.00	NODE_6661_length_165_cov_177.133331	231.00	emb|AM434039.2|	Vitis vinifera contig VV78X250287.5, whole genome shotgun sequence.	4.0e-87	gb|DQ667962.1|	Vitis vinifera 26S ribosomal RNA gene, partial sequence.	4.0e-87
CUFF.5143.1	9921.00	NODE_6662_length_370_cov_47.918919	0.00	436.00	1025.94	50.42	20.34	1.00	1.00	979.47	1072.41	339.86	436.00	NODE_6662_length_370_cov_47.918919	436.00	gb|AC140550.31|	Medicago truncatula clone mth2-54a24, complete sequence.	2.0e-41	dbj|AK244561.1|	Glycine max cDNA, clone: GMFL01-06-M04.	7.0e-38
CUFF.5145.1	9925.00	NODE_6689_length_565_cov_52.601768	0.00	631.00	1169.13			1.00	1.00	1127.90	1210.36	387.31	631.00	NODE_6689_length_565_cov_52.601768	631.00	emb|AM483491.2|	Vitis vinifera contig VV78X030347.14, whole genome shotgun sequence.	8.0e-57	emb|AM456080.1|	Vitis vinifera contig VV78X153880.10, whole genome shotgun sequence.	1.0e-52
CUFF.5147.1	9923.00	NODE_666_length_270_cov_131.807404	0.00	336.00	2839.05			1.00	1.00	2751.00	2927.10	940.33	336.00	NODE_666_length_270_cov_131.807404	336.00	gb|U02966.1|GMU02966	Glycine max Shi-shi 51 kDa seed maturation protein (pGmPM10) mRNA, complete cds.	9.0e-06	gb|BT098341.1|	Soybean clone JCVI-FLGm-23G21 unknown mRNA.	2.0e-03
CUFF.5149.1	9929.00	NODE_6697_length_538_cov_33.697025	57.00	146.00	25.77	423.08	0.06	1.00	1.00	9.47	42.07	8.42	89.00	NODE_6697_length_538_cov_33.697025	604.00	dbj|AK286728.1|	Glycine max cDNA, clone: GMFL01-35-G16.	1.0e-55	gb|BT089470.1|	Soybean clone JCVI-FLGm-2E11 unknown mRNA.	2.0e-54
CUFF.5151.1	9931.00	NODE_6697_length_538_cov_33.697025	222.00	604.00	940.98	423.08	2.22	1.00	1.00	893.44	988.52	311.69	382.00	NODE_6697_length_538_cov_33.697025	604.00	dbj|AK286728.1|	Glycine max cDNA, clone: GMFL01-35-G16.	1.0e-55	gb|BT089470.1|	Soybean clone JCVI-FLGm-2E11 unknown mRNA.	2.0e-54
CUFF.5153.1	9933.00	NODE_669_length_191_cov_36.790577	0.00	257.00	714.94			1.00	1.00	664.42	765.47	236.84	257.00	NODE_669_length_191_cov_36.790577	257.00	gb|AC235431.1|	Glycine max strain Williams 82 clone GM_WBb0144O21, complete sequence.	4.0e-04	ref|XM_001963468.1|	Drosophila ananassae GF20253 (Dana\GF20253), mRNA.	0.09
CUFF.5155.1	9927.00	NODE_668_length_319_cov_138.931030	0.00	385.00	3493.89	84.40	41.39	1.00	1.00	3402.64	3585.14	1157.14	385.00	NODE_668_length_319_cov_138.931030	385.00	dbj|AK285739.1|	Glycine max cDNA, clone: GMFL01-15-I24.	5.0e-66	dbj|AK285666.1|	Glycine max cDNA, clone: GMFL01-14-F11.	8.0e-62
CUFF.5157.1	9935.00	NODE_671_length_1274_cov_20.490582	0.00	1340.00	494.38			1.00	1.00	475.98	512.78	163.77	1340.00	NODE_671_length_1274_cov_20.490582	1340.00	ref|XM_002284824.1|	PREDICTED: Vitis vinifera hypothetical protein LOC100262965, transcript variant 2 (LOC100262965), mRNA.	1.0e-23	ref|XM_002284819.1|	PREDICTED: Vitis vinifera hypothetical protein LOC100262965, transcript variant 1 (LOC100262965), mRNA.	1.0e-23
CUFF.5159.1	9937.00	NODE_6723_length_269_cov_21.044609	6.00	335.00	417.64			1.00	1.00	383.51	451.77	138.34	329.00	NODE_6723_length_269_cov_21.044609	335.00	emb|AM424485.2|	Vitis vinifera contig VV78X200946.18, whole genome shotgun sequence.	1.0e-35	emb|AM427448.2|	Vitis vinifera contig VV78X244504.11, whole genome shotgun sequence.	1.0e-35
CUFF.516.1	4119.00	NODE_13808_length_233_cov_28.386267	0.00	299.00	314.54	378.23	0.83	1.00	1.00	283.48	345.61	104.20	299.00	NODE_13808_length_233_cov_28.386267	299.00	dbj|AK285852.1|	Glycine max cDNA, clone: GMFL01-17-I09.	2.0e-31	ref|XM_001754714.1|	Physcomitrella patens subsp. patens predicted protein (PHYPADRAFT_203515) mRNA, complete cds.	2.0e-27
CUFF.5161.1	9939.00	NODE_6724_length_193_cov_84.994820	0.00	259.00	1533.11			1.00	1.00	1459.41	1606.81	507.88	259.00	NODE_6724_length_193_cov_84.994820	259.00	emb|AL732500.7|	Mouse DNA sequence from clone RP23-208J6 on chromosome 4 Contains a glyceraldehyde-3-phosphate dehydrogenase (Gapd) pseudogene, complete sequence.	0.38	gb|CP001644.1|	Ralstonia pickettii 12D chromosome 1, complete sequence.	1.50
CUFF.5163.1	9943.00	NODE_673_length_132_cov_30.053030	0.00	198.00	528.29			1.00	1.00	478.81	577.77	174.97	198.00	NODE_673_length_132_cov_30.053030	198.00	dbj|AB331307.1|	Aletris rigida chloroplast rpl2, trnH, psbA genes, partial cds and complete sequence.	8.0e-48	emb|X60428.1|	H.annuus chloroplast psbA and trnH genes.	1.0e-43
CUFF.5165.1	9945.00	NODE_6754_length_207_cov_32.101448	0.00	164.00	629.42	321.96	1.95	1.00	1.00	570.08	688.76	208.50	164.00	NODE_6754_length_207_cov_32.101448	273.00	gb|BT096271.1|	Soybean clone JCVI-FLGm-9F17 unknown mRNA.	1.0e-10	dbj|AK320042.1|	Solanum lycopersicum cDNA, clone: LEFL1004BF10, HTC in leaf.	2.0e-09
CUFF.5167.1	9941.00	NODE_672_length_958_cov_41.343422	0.00	1024.00	998.88			1.00	1.00	968.96	1028.80	330.86	1024.00	NODE_672_length_958_cov_41.343422	1024.00	gb|AC174327.15|	Medicago truncatula chromosome 8 clone mth2-108e23, complete sequence.	1.0e-22	gb|AC186295.3|	Medicago truncatula chromosome 2 BAC clone mth2-26g6, complete sequence.	1.0e-22
CUFF.5169.1	9947.00	NODE_675_length_424_cov_76.450470	0.00	490.00	1649.27	6.49	254.07	1.00	1.00	1593.70	1704.85	546.37	490.00	NODE_675_length_424_cov_76.450470	490.00	ref|XM_002512780.1|	Ricinus communis hypothetical protein, mRNA.	3.0e-03	ref|XM_002320384.1|	Populus trichocarpa predicted protein, mRNA.	0.01
CUFF.5171.1	9949.00	NODE_6762_length_269_cov_48.074348	0.00	335.00	974.39			1.00	1.00	922.73	1026.06	322.79	335.00	NODE_6762_length_269_cov_48.074348	335.00	gb|AF061962.1|AF061962	Pisum sativum SAR DNA-binding protein (SARBP-1) mRNA, complete cds.	4.0e-57	dbj|AK287016.1|	Glycine max cDNA, clone: GMFL01-42-E03.	2.0e-56
CUFF.5173.1	9953.00	NODE_6767_length_67_cov_14.567164	0.00	133.00	165.57			1.00	1.00	131.77	199.37	54.81	133.00	NODE_6767_length_67_cov_14.567164	133.00	gb|BT052267.1|	Medicago truncatula clone MTYF9_FA_FB_FC1G-D-23 unknown mRNA.	3.0e-28	gb|BT096945.1|	Soybean clone JCVI-FLGm-21K10 unknown mRNA.	2.0e-26
CUFF.5175.1	9951.00	NODE_6764_length_172_cov_66.988373	0.00	238.00	1306.95			1.00	1.00	1235.97	1377.93	432.93	238.00	NODE_6764_length_172_cov_66.988373	238.00	ref|NG_006059.2|	Homo sapiens vomeronasal 2 receptor 10 pseudogene (VN2R10P) on chromosome 16.	5.40	ref|NG_006193.2|	Pan troglodytes vomeronasal 2 receptor 106 pseudogene (VN2R106P) on chromosome 16.	5.40
CUFF.5177.1	9955.00	NODE_6768_length_142_cov_24.704226	0.00	208.00	408.05			1.00	1.00	365.62	450.47	135.15	208.00	NODE_6768_length_142_cov_24.704226	208.00	gb|AC186678.3|	Medicago truncatula chromosome 7 BAC clone mth2-51a12, complete sequence.	2.0e-20	gb|AC148171.16|	Medicago truncatula clone mth2-30a2, complete sequence.	2.0e-20
CUFF.5179.1	9957.00	NODE_676_length_136_cov_24.382353	13.00	201.00	201.32	355.06	0.56	1.00	1.00	169.98	232.67	66.69	188.00	NODE_676_length_136_cov_24.382353	202.00	emb|X95875.1|	C.arietinum mRNA for seed imbibition protein.	1.0e-31	gb|EF433424.1|	Pisum sativum alkaline alpha-galactosidase (aGa1) mRNA, complete cds.	3.0e-29
CUFF.518.1	4121.00	NODE_13842_length_200_cov_144.800003	0.00	266.00	3057.97			1.00	1.00	2955.26	3160.67	1012.93	266.00	NODE_13842_length_200_cov_144.800003	266.00						
CUFF.5181.1	9959.00	NODE_6788_length_152_cov_7.671052	0.00	218.00	243.26	4.02	60.37	1.00	1.00	211.26	275.26	80.59	218.00	NODE_6788_length_152_cov_7.671052	218.00	emb|AM697674.1|	Platynereis dumerilii mRNA for hypothetical protein (ORF1), isolate 2.	2.0e-30	emb|CU223764.1|	Populus EST from leave.	1.0e-25
CUFF.5183.1	9961.00	NODE_6794_length_75_cov_242.973328	0.00	141.00	3097.59	428.56	7.22	1.00	1.00	2955.61	3239.57	1025.82	141.00	NODE_6794_length_75_cov_242.973328	141.00	gb|EZ406518.1|	TSA: Mayetiola destructor Contig263, mRNA sequence.	2.0e-72	gb|EZ406510.1|	TSA: Mayetiola destructor Contig255, mRNA sequence.	2.0e-72
CUFF.5185.1	9963.00	NODE_6810_length_522_cov_52.070881	2.00	588.00	899.55	905.94	0.99	1.00	1.00	862.02	937.08	297.99	586.00	NODE_6810_length_522_cov_52.070881	588.00	ref|XM_002265994.1|	PREDICTED: Vitis vinifera hypothetical protein LOC100241445, transcript variant 1 (LOC100241445), mRNA.	2.0e-32	ref|XM_002266040.1|		2.0e-32
CUFF.5187.1	9965.00	NODE_6824_length_67_cov_34.970150	0.00	133.00	1271.36			1.00	1.00	1177.71	1365.02	421.21	133.00	NODE_6824_length_67_cov_34.970150	133.00	emb|AM697674.1|	Platynereis dumerilii mRNA for hypothetical protein (ORF1), isolate 2.	3.0e-43	emb|CU223764.1|	Populus EST from leave.	1.0e-39
CUFF.5189.1	9969.00	NODE_6827_length_83_cov_5.253012	0.00	149.00	68.09			1.00	1.00	47.62	88.57	22.56	149.00	NODE_6827_length_83_cov_5.253012	149.00	emb|AM697674.1|	Platynereis dumerilii mRNA for hypothetical protein (ORF1), isolate 2.	6.0e-48	emb|CU223764.1|	Populus EST from leave.	2.0e-35
CUFF.5191.1	9971.00	NODE_6828_length_239_cov_65.271965	0.00	305.00	1779.47			1.00	1.00	1706.30	1852.64	589.07	305.00	NODE_6828_length_239_cov_65.271965	305.00	gb|AY038861.1|AY038861S01	Mus musculus protein tyrosine phosphatase receptor-like protein J (Ptprj) gene, exon 1.	0.46	emb|BX247950.12|	Zebrafish DNA sequence from clone CH211-51G21, complete sequence.	0.46
CUFF.5193.1	9973.00	NODE_6829_length_739_cov_30.790257	48.00	805.00	516.05	431.47	1.19	1.00	1.00	491.04	541.06	170.93	757.00	NODE_6829_length_739_cov_30.790257	805.00	ref|XM_002276094.1|	PREDICTED: Vitis vinifera hypothetical protein LOC100246786 (LOC100246786), mRNA.	1.0e-136	ref|XM_002523618.1|	Ricinus communis 26S protease regulatory subunit 6b, putative, mRNA.	3.0e-94
CUFF.5195.1	9975.00	NODE_6830_length_817_cov_19.730722	0.00	883.00	450.20			1.00	1.00	428.57	471.83	149.14	883.00	NODE_6830_length_817_cov_19.730722	883.00	ref|XM_002303276.1|	Populus trichocarpa PAF1 complex component (PAFA902), mRNA.	1.0e-108	ref|XM_002278039.1|	PREDICTED: Vitis vinifera hypothetical protein LOC100254912 (LOC100254912), mRNA.	7.0e-89
CUFF.5197.1	9977.00	NODE_6851_length_139_cov_112.805756	0.00	205.00	1906.74			1.00	1.00	1814.36	1999.12	631.66	205.00	NODE_6851_length_139_cov_112.805756	205.00	ref|XM_002515493.1|	Ricinus communis conserved hypothetical protein, mRNA.	2.0e-17	ref|XM_002308619.1|	Populus trichocarpa predicted protein, mRNA.	2.0e-17
CUFF.52.1	3607.00	NODE_10328_length_202_cov_34.876236	0.00	268.00	385.17	656.77	0.58	1.00	1.00	348.85	421.48	127.60	268.00								
CUFF.520.1	4123.00	NODE_1387_length_269_cov_31.360596	0.00	335.00	636.81			1.00	1.00	595.05	678.58	210.97	335.00	NODE_1387_length_269_cov_31.360596	335.00	ref|XM_002524620.1|	Ricinus communis Cytochrome c oxidase polypeptide Vc-2, putative, mRNA.	4.0e-14	gb|AC215353.2|	Solanum lycopersicum chromosome 2 clone C02HBa0011A02, complete sequence.	2.0e-09
CUFF.5201.1	9981.00	NODE_6878_length_67_cov_17.417910	0.00	133.00	284.75	58.41	4.87	1.00	1.00	240.43	329.08	94.29	133.00	NODE_6878_length_67_cov_17.417910	133.00	gb|DQ068250.1|	Arachis hypogaea 13-lipoxygenase (Pnlox3) mRNA, complete cds.	3.0e-15	gb|DQ068249.1|	Arachis hypogaea 13-lipoxygenase (Pnlox2) mRNA, complete cds.	3.0e-15
CUFF.5203.1	9983.00	NODE_6936_length_226_cov_31.530973	0.00	292.00	589.18			1.00	1.00	546.16	632.21	195.19	292.00	NODE_6936_length_226_cov_31.530973	292.00	gb|GQ893027.1|	Vigna radiata cultivar kampangsan1 chloroplast, complete genome.	1.0e-104	gb|EU196765.1|	Phaseolus vulgaris chloroplast, complete genome.	1.0e-104
CUFF.5205.1	9987.00	NODE_6970_length_215_cov_31.153488	0.00	281.00	599.19	126.58	4.73	1.00	1.00	554.95	643.42	198.49	281.00	NODE_6970_length_215_cov_31.153488	281.00	gb|BT095415.1|	Soybean clone JCVI-FLGm-19G24 unknown mRNA.	1.0e-41	ref|XM_002277552.1|	PREDICTED: Vitis vinifera hypothetical protein LOC100252150 (LOC100252150), mRNA.	2.0e-18
